"line number","contest name","choice name","party name","total votes","percent of votes","registered voters","ballots cast","num Precinct total","num Precinct rptg","over votes","under votes"
251,"Precinct Committeeman BLM 001 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
252,"Precinct Committeeman BLM 002 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
253,"Precinct Committeeman BLM 003 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
254,"Precinct Committeeman BLM 004 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
255,"Precinct Committeeman BLM 005 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
256,"Precinct Committeeman BLM 006 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
257,"Precinct Committeeman BLM 007 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
258,"Precinct Committeeman BLM 008 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
259,"Precinct Committeeman BLM 009 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
260,"Precinct Committeeman BLM 010 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
261,"Precinct Committeeman BLM 011 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
262,"Precinct Committeeman BLM 012 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
263,"Precinct Committeeman BLM 013 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
264,"Precinct Committeeman BLM 014 - D","Pete Null","D",40,100.00,633638,157671,1,1,"0","0"
265,"Precinct Committeeman BLM 015 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
266,"Precinct Committeeman BLM 016 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
267,"Precinct Committeeman BLM 017 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
268,"Precinct Committeeman BLM 018 - D","Erin T. Crilly","D",74,100.00,633638,157671,1,1,"0","0"
269,"Precinct Committeeman BLM 019 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
270,"Precinct Committeeman BLM 020 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
271,"Precinct Committeeman BLM 021 - D","Tom Suhrbur","D",65,100.00,633638,157671,1,1,"0","0"
272,"Precinct Committeeman BLM 022 - D","Mohammed Mortoja","D",60,100.00,633638,157671,1,1,"0","0"
273,"Precinct Committeeman BLM 023 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
274,"Precinct Committeeman BLM 024 - D","Michael L. Murray","D",116,100.00,633638,157671,1,1,"0","0"
275,"Precinct Committeeman BLM 025 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
276,"Precinct Committeeman BLM 026 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
277,"Precinct Committeeman BLM 027 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
278,"Precinct Committeeman BLM 028 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
279,"Precinct Committeeman BLM 029 - D","Christopher Garza","D",0,0.00,633638,157671,1,1,"0","0"
280,"Precinct Committeeman BLM 030 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
281,"Precinct Committeeman BLM 031 - D","Kevin Brice Peto","D",53,100.00,633638,157671,1,1,"0","0"
282,"Precinct Committeeman BLM 032 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
283,"Precinct Committeeman BLM 033 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
284,"Precinct Committeeman BLM 034 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
285,"Precinct Committeeman BLM 035 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
286,"Precinct Committeeman BLM 036 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
287,"Precinct Committeeman BLM 037 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
288,"Precinct Committeeman BLM 038 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
289,"Precinct Committeeman BLM 039 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
290,"Precinct Committeeman BLM 040 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
291,"Precinct Committeeman BLM 041 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
292,"Precinct Committeeman BLM 042 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
293,"Precinct Committeeman BLM 043 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
294,"Precinct Committeeman BLM 044 - D","Azam Nizamuddin","D",3,100.00,633638,157671,1,1,"0","0"
295,"Precinct Committeeman BLM 045 - D","Kathryn Schueman","D",61,100.00,633638,157671,1,1,"0","0"
296,"Precinct Committeeman BLM 046 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
297,"Precinct Committeeman BLM 047 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
298,"Precinct Committeeman BLM 048 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
299,"Precinct Committeeman BLM 049 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
300,"Precinct Committeeman BLM 050 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
301,"Precinct Committeeman BLM 051 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
302,"Precinct Committeeman BLM 052 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
303,"Precinct Committeeman BLM 053 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
304,"Precinct Committeeman BLM 054 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
305,"Precinct Committeeman BLM 055 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
306,"Precinct Committeeman BLM 056 - D","Karl-Heinz Gabbey","D",61,100.00,633638,157671,1,1,"0","0"
307,"Precinct Committeeman BLM 057 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
308,"Precinct Committeeman BLM 058 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
309,"Precinct Committeeman BLM 059 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
310,"Precinct Committeeman BLM 060 - D","Dawnn M. Basaraba","D",84,100.00,633638,157671,1,1,"0","0"
311,"Precinct Committeeman BLM 061 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
312,"Precinct Committeeman BLM 062 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
313,"Precinct Committeeman BLM 063 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
314,"Precinct Committeeman BLM 064 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
315,"Precinct Committeeman BLM 065 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
316,"Precinct Committeeman BLM 066 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
317,"Precinct Committeeman BLM 067 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
318,"Precinct Committeeman BLM 068 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
319,"Precinct Committeeman BLM 069 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
320,"Precinct Committeeman BLM 070 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
321,"Precinct Committeeman BLM 071 - D","Susan Elguindy","D",50,100.00,633638,157671,1,1,"0","0"
322,"Precinct Committeeman BLM 072 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
323,"Precinct Committeeman BLM 073 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
324,"Precinct Committeeman BLM 074 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
325,"Precinct Committeeman BLM 075 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
326,"Precinct Committeeman BLM 076 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
327,"Precinct Committeeman BLM 077 - D","Cheryl Hagerty","D",74,100.00,633638,157671,1,1,"0","0"
328,"Precinct Committeeman BLM 078 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
329,"Precinct Committeeman BLM 079 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
330,"Precinct Committeeman BLM 080 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
331,"Precinct Committeeman BLM 081 - D","Timothy Ayalin","D",68,100.00,633638,157671,1,1,"0","0"
332,"Precinct Committeeman BLM 082 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
333,"Precinct Committeeman BLM 083 - D","Michael Childress","D",61,100.00,633638,157671,1,1,"0","0"
334,"Precinct Committeeman BLM 084 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
335,"Precinct Committeeman BLM 085 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
336,"Precinct Committeeman BLM 086 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
337,"Precinct Committeeman BLM 087 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
338,"Precinct Committeeman BLM 088 - D","Uthuman A. Saribu","D",54,100.00,633638,157671,1,1,"0","0"
339,"Precinct Committeeman BLM 089 - D","Ann Vincelette","D",53,100.00,633638,157671,1,1,"0","0"
340,"Precinct Committeeman BLM 090 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
341,"Precinct Committeeman BLM 091 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
342,"Precinct Committeeman BLM 092 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
343,"Precinct Committeeman BLM 093 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
344,"Precinct Committeeman BLM 094 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
345,"Precinct Committeeman BLM 095 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
346,"Precinct Committeeman BLM 096 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
347,"Precinct Committeeman BLM 097 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
348,"Precinct Committeeman BLM 098 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
349,"Precinct Committeeman BLM 099 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
350,"Precinct Committeeman BLM 100 - D","Yasmeen Bankole","D",1,100.00,633638,157671,1,1,"0","0"
351,"Precinct Committeeman BLM 101 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
352,"Precinct Committeeman BLM 103 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
353,"Precinct Committeeman BLM 104 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
354,"Precinct Committeeman ADD 001 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
355,"Precinct Committeeman ADD 002 - D","Ronald Modas","D",44,100.00,633638,157671,1,1,"0","0"
356,"Precinct Committeeman ADD 003 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
357,"Precinct Committeeman ADD 004 - D","Barbara Lonergan","D",112,100.00,633638,157671,1,1,"0","0"
358,"Precinct Committeeman ADD 005 - D","Albert (Artie) Martinez","D",51,100.00,633638,157671,1,1,"0","0"
359,"Precinct Committeeman ADD 006 - D","Matthew C. Custer","D",113,100.00,633638,157671,1,1,"0","0"
360,"Precinct Committeeman ADD 007 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
361,"Precinct Committeeman ADD 008 - D","Robert Peickert","D",110,100.00,633638,157671,1,1,"0","0"
362,"Precinct Committeeman ADD 009 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
363,"Precinct Committeeman ADD 010 - D","Mike Johnson","D",96,100.00,633638,157671,1,1,"0","0"
364,"Precinct Committeeman ADD 011 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
365,"Precinct Committeeman ADD 012 - D","Harish Patel","D",82,100.00,633638,157671,1,1,"0","0"
366,"Precinct Committeeman ADD 013 - D","Diane K. Kalousek","D",57,100.00,633638,157671,1,1,"0","0"
367,"Precinct Committeeman ADD 014 - D","Isaac Capistran","D",59,100.00,633638,157671,1,1,"0","0"
368,"Precinct Committeeman ADD 015 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
369,"Precinct Committeeman ADD 016 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
370,"Precinct Committeeman ADD 017 - D","Shirley I. Swanson","D",89,100.00,633638,157671,1,1,"0","0"
371,"Precinct Committeeman ADD 018 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
372,"Precinct Committeeman ADD 019 - D","Oronzo Peconio","D",61,100.00,633638,157671,1,1,"0","0"
373,"Precinct Committeeman ADD 020 - D","Ruben J. Alvarado","D",63,100.00,633638,157671,1,1,"0","0"
374,"Precinct Committeeman ADD 021 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
375,"Precinct Committeeman ADD 022 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
376,"Precinct Committeeman ADD 023 - D","Diane Pappas","D",76,100.00,633638,157671,1,1,"0","0"
377,"Precinct Committeeman ADD 024 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
378,"Precinct Committeeman ADD 025 - D","Sarah Caltvedt","D",104,100.00,633638,157671,1,1,"0","0"
379,"Precinct Committeeman ADD 026 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
380,"Precinct Committeeman ADD 027 - D","Judith Easton","D",49,100.00,633638,157671,1,1,"0","0"
381,"Precinct Committeeman ADD 028 - D","Kathryn Salzano","D",60,100.00,633638,157671,1,1,"0","0"
382,"Precinct Committeeman ADD 029 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
383,"Precinct Committeeman ADD 030 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
384,"Precinct Committeeman ADD 031 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
385,"Precinct Committeeman ADD 032 - D","Michelle Fridrich","D",49,100.00,633638,157671,1,1,"0","0"
386,"Precinct Committeeman ADD 033 - D","Luis Rivas, Jr.","D",89,100.00,633638,157671,1,1,"0","0"
387,"Precinct Committeeman ADD 034 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
388,"Precinct Committeeman ADD 035 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
389,"Precinct Committeeman ADD 036 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
390,"Precinct Committeeman ADD 037 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
391,"Precinct Committeeman ADD 038 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
392,"Precinct Committeeman ADD 039 - D","Michael K. O'Hara","D",80,100.00,633638,157671,1,1,"0","0"
393,"Precinct Committeeman ADD 040 - D","Dianne K. Vredberg","D",65,100.00,633638,157671,1,1,"0","0"
394,"Precinct Committeeman ADD 041 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
395,"Precinct Committeeman ADD 042 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
396,"Precinct Committeeman ADD 043 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
397,"Precinct Committeeman ADD 044 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
398,"Precinct Committeeman ADD 045 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
399,"Precinct Committeeman ADD 046 - D","Linda Oberg","D",70,100.00,633638,157671,1,1,"0","0"
400,"Precinct Committeeman ADD 047 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
401,"Precinct Committeeman ADD 048 - D","Richard Accomando","D",29,100.00,633638,157671,1,1,"0","0"
402,"Precinct Committeeman ADD 049 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
403,"Precinct Committeeman ADD 050 - D","Paula L. Masilotti","D",47,100.00,633638,157671,1,1,"0","0"
404,"Precinct Committeeman ADD 051 - D","Joan C. Brennan","D",39,73.58,633638,157671,1,1,"0","0"
405,"Precinct Committeeman ADD 051 - D","Kevin J. Allen","D",14,26.42,633638,157671,1,1,"0","0"
406,"Precinct Committeeman ADD 052 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
407,"Precinct Committeeman ADD 053 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
408,"Precinct Committeeman ADD 054 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
409,"Precinct Committeeman ADD 055 - D","Vijay J. Verghese","D",91,100.00,633638,157671,1,1,"0","0"
410,"Precinct Committeeman ADD 056 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
411,"Precinct Committeeman ADD 057 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
412,"Precinct Committeeman ADD 058 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
413,"Precinct Committeeman ADD 059 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
414,"Precinct Committeeman ADD 060 - D","Sarah Quinn","D",38,100.00,633638,157671,1,1,"0","0"
415,"Precinct Committeeman ADD 061 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
416,"Precinct Committeeman ADD 062 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
417,"Precinct Committeeman ADD 063 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
418,"Precinct Committeeman ADD 064 - D","Linda Honsa","D",55,100.00,633638,157671,1,1,"0","0"
419,"Precinct Committeeman ADD 065 - D","Steven Schenk","D",37,100.00,633638,157671,1,1,"0","0"
420,"Precinct Committeeman ADD 066 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
421,"Precinct Committeeman ADD 067 - D","Evan Wolfe","D",76,100.00,633638,157671,1,1,"0","0"
422,"Precinct Committeeman ADD 068 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
423,"Precinct Committeeman ADD 069 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
424,"Precinct Committeeman WNF 001 - D","Jacqueline Allen","D",92,100.00,633638,157671,1,1,"0","0"
425,"Precinct Committeeman WNF 002 - D","Sheila C. Rutledge","D",83,100.00,633638,157671,1,1,"0","0"
426,"Precinct Committeeman WNF 003 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
427,"Precinct Committeeman WNF 004 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
428,"Precinct Committeeman WNF 005 - D","No Candidate","D",0,0.00,633638,157671,1,1,"0","0"
429,"Precinct Committeeman WNF 006 - D","Maria Dalianis","D",11,100.00,633638,157671,1,1,"0","0"
